id,ref,name,longitude,latitude,altitude,country,wind_n,wind_ne,wind_e,wind_se,wind_s,wind_sw,wind_w,wind_nw,source,closed,site_type,tow,site_group,primary
190,pge:10227,Cueto Nidio Villablino,-6.308100,42.916300,1779,es,2,1,0,1,1,1,2,2,pge:10227,,launch,0,pge:10227,pge
191,pge:10228,Palacios del Sil,-6.397800,42.882800,1850,es,1,0,0,0,0,0,0,2,pge:10228,,launch,0,pge:10228,pge
192,pge:10231,Cervatin - Bierzo,-6.386100,42.730000,1450,es,0,0,0,0,0,1,2,1,pge:10231,,launch,0,pge:10231,pge
193,pge:10232,Corullon - Bierzo,-6.846000,42.556200,688,es,0,1,2,1,0,0,0,0,pge:10232,,launch,0,pge:10232,pge
194,pge:10233,"Wai Ao, To Cheung",121.842000,24.884800,155,tw,0,1,2,2,1,0,0,0,pge:10233,,launch,1,pge:10233,pge
195,pge:10234,ming li,121.393000,23.705800,660,tw,0,0,2,2,1,0,0,0,pge:10234,,launch,0,pge:10234,pge
196,pge:10235,Ji Chi,121.540000,23.698400,396,tw,0,1,2,1,0,0,0,0,pge:10235,,launch,0,pge:10235,pge
197,pge:10236,Tres Marias - Casares,-5.785900,42.950000,1685,es,0,0,0,1,2,0,0,0,pge:10236,,launch,0,pge:10236,pge
198,pge:10237,Cotobello,-5.640500,43.134500,1274,es,2,1,0,0,0,0,1,1,pge:10237,,launch,0,pge:10237,pge
199,pge:10238,Pico San Martin,-5.658800,43.471600,428,es,2,1,0,0,0,0,0,1,pge:10238,,launch,0,pge:10238,pge
200,pge:10239,Providencia,-5.619100,43.553700,86,es,0,0,0,0,0,0,1,2,pge:10239,,launch,0,pge:10239,pge
201,pge:10240,Xago,-5.911300,43.608900,49,es,1,0,0,0,0,0,2,2,pge:10240,,launch,0,pge:10240,pge
202,pge:10241,Verdicio,-5.885700,43.622900,20,es,2,1,0,0,0,0,0,0,pge:10241,,launch,0,pge:10241,pge
203,pge:10242,Torimbia,-4.849500,43.440400,109,es,1,1,0,0,0,0,1,2,pge:10242,,launch,0,pge:10242,pge
204,pge:10243,Pajares,-5.793400,42.965600,1805,es,2,1,0,0,0,0,0,1,pge:10243,,launch,0,pge:10243,pge
205,pge:10244,Gamoniteiro,-5.923700,43.187500,1763,es,0,0,0,0,0,1,1,1,pge:10244,,launch,0,pge:10244,pge
206,pge:10245,Naranco - Oviedo,-5.864100,43.384300,616,es,0,0,0,0,2,0,0,0,pge:10245,,launch,0,pge:10245,pge
207,pge:10246,Nava - Pilonieta,-5.497100,43.312600,713,es,1,2,0,0,0,0,0,0,pge:10246,,launch,0,pge:10246,pge
208,pge:10247,Mostayal,-5.944660,43.256300,1079,es,0,1,1,1,0,0,0,0,pge:10247,,launch,0,pge:10247,pge
209,pge:10248,Gamonal - Angliru,-5.933470,43.226600,1442,es,0,0,2,0,0,0,0,0,pge:10248,,launch,0,pge:10248,pge
210,pge:10249,Øksnanuten,5.981670,58.760800,369,no,2,1,0,0,1,1,2,2,pge:10249,,launch,0,pge:10249,pge
211,pge:10250,Valdedios,-5.521300,43.440900,487,es,0,2,2,0,0,0,0,0,pge:10250,,launch,0,pge:10250,pge
212,pge:10251,Pena Mayor,-5.503910,43.268900,1029,es,0,0,0,0,0,1,1,0,pge:10251,,launch,0,pge:10251,pge
213,pge:10252,Loule - Cerro de Cabeco de Camara,-8.061800,37.113100,211,pt,0,0,0,1,2,1,0,0,pge:10252,,launch,0,pge:10252,pge
214,pge:10253,Balbergkampen,10.440700,61.155900,560,no,0,0,0,0,2,2,0,0,pge:10253,,launch,0,pge:10253,pge
215,pge:10254,Pena Sobia,-6.057600,43.157000,1325,es,0,0,0,0,0,2,2,0,pge:10254,,launch,0,pge:10254,pge
216,pge:10255,Crucita,-80.545200,-0.884000,91,ec,0,0,0,0,0,1,2,2,pge:10255,,launch,1,pge:10255,pge
217,pge:10256,Ekholmsnas,18.182500,59.361400,52,se,0,0,2,0,0,0,0,0,pge:10256,,launch,0,pge:10256,pge
218,pge:10257,Hafrafell,-21.654700,64.136900,228,is,0,0,0,0,0,0,2,2,pge:10257,,launch,0,pge:10257,pge
219,pge:10258,Holazne,18.281600,48.927500,867,sk,0,0,0,2,2,1,0,0,pge:10258,,launch,0,pge:10258,pge
220,pge:10259,Slepy vrch - Oresany,17.413000,48.458100,522,sk,0,0,1,2,1,0,0,0,pge:10259,,launch,0,pge:10259,pge
221,pge:10260,konigsjodler,13.058200,47.421000,2829,at,0,0,0,1,2,1,0,0,pge:10260,,launch,0,pge:10260,pge
222,pge:10262,Krzelnica,18.033700,48.762300,945,sk,0,0,0,0,1,2,1,0,pge:10262,,launch,0,pge:10262,pge
223,pge:10263,Donovaly,19.229900,48.888900,1348,sk,0,0,0,1,2,2,1,0,pge:10263,,launch,0,pge:10263,pge
224,pge:10264,Zaruby,17.390000,48.526300,606,sk,1,0,0,0,0,0,1,2,pge:10264,,launch,0,pge:10264,pge
225,pge:10265,Colonei,10.814700,45.651600,1357,it,0,1,2,2,0,0,0,0,pge:10265,,launch,0,pge:10265,pge
226,pge:10266,Fosse,10.972600,45.667000,1364,it,0,0,0,1,2,2,1,0,pge:10266,,launch,0,pge:10266,pge
227,pge:10267,Little River,172.820000,-43.809700,716,nz,2,2,2,0,0,0,0,0,pge:10267,,launch,0,pge:10267,pge
228,pge:10268,Velky vrch,18.454800,48.647800,365,sk,0,0,1,2,1,0,0,0,pge:10268,,launch,0,pge:10268,pge
229,pge:10269,Mayobridge,-6.188500,54.170500,297,ie,2,2,0,0,0,0,2,2,pge:10269,,launch,0,pge:10269,pge
230,pge:10270,Lopenik,17.782400,48.915200,866,sk,0,0,1,2,2,2,1,0,pge:10270,,launch,0,pge:10270,pge
231,pge:10271,Pena Rubia,-0.815715,38.594600,872,es,1,0,0,0,0,0,1,2,pge:10271,,launch,0,pge:10271,pge
232,pge:10272,Mikulcak,17.826700,48.939900,778,cz,0,0,0,1,2,1,0,0,pge:10272,,launch,0,pge:10272,pge
233,pge:10273,Horna Suca,17.992700,48.956800,552,sk,1,0,0,0,0,0,0,2,pge:10273,,launch,0,pge:10273,pge
234,pge:10274,akarnanika,20.980700,38.806100,1405,gr,1,1,1,0,0,1,1,1,pge:10274,,launch,0,pge:10274,pge
235,pge:10275,Aonach Mor,-4.970920,56.842100,619,gb,1,0,0,0,0,0,1,2,pge:10275,,launch,0,pge:10275,pge
236,pge:10276,Meall nan Tarmachan,-4.293420,56.516000,861,gb,0,0,0,2,2,0,0,0,pge:10276,,launch,0,pge:10276,pge
237,pge:10277,Beinn Ghlas (Ben Lawers group),-4.239420,56.532600,942,gb,0,0,0,1,2,1,0,0,pge:10277,,launch,0,pge:10277,pge
238,pge:10278,Stitna nad Vlari,17.968900,49.060000,479,cz,2,2,1,0,0,0,1,2,pge:10278,,launch,0,pge:10278,pge
239,pge:10279,Jelenovska,17.993900,49.121500,636,cz,1,0,0,0,0,0,1,2,pge:10279,,launch,0,pge:10279,pge
240,pge:10280,Vitovka,17.844800,49.680300,365,cz,0,0,0,1,2,2,0,0,pge:10280,,launch,0,pge:10280,pge
241,pge:10281,Mesit,17.766900,48.933700,728,cz,0,0,0,0,0,2,2,1,pge:10281,,launch,0,pge:10281,pge
242,pge:10282,Hradisko,17.832800,48.807400,324,sk,1,2,1,0,0,0,0,0,pge:10282,,launch,0,pge:10282,pge
243,pge:10283,Peckova,17.448100,48.769100,554,sk,2,1,0,0,0,0,0,1,pge:10283,,launch,0,pge:10283,pge
244,pge:10284,Ben Ledi,-4.306100,56.252600,517,gb,0,2,2,0,1,1,0,0,pge:10284,,launch,0,pge:10284,pge
245,pge:10285,La Mona,-74.635700,5.129560,1262,co,0,0,0,0,0,2,2,2,pge:10285,,launch,0,pge:10285,pge
246,pge:10286,Praia da Cordoama,-8.938510,37.105800,80,pt,0,0,0,0,0,0,2,2,pge:10286,,launch,0,pge:10286,pge
247,pge:10288,loarre,-0.609300,42.332200,1277,es,0,0,0,1,2,2,0,0,pge:10288,,launch,0,pge:10288,pge
248,pge:10289,Monlora,-0.923500,42.132200,618,es,0,0,0,2,2,0,2,2,pge:10289,,launch,0,pge:10289,pge
249,pge:10290,Sant just,-0.851400,40.779500,1352,es,2,2,0,0,0,0,0,1,pge:10290,,launch,0,pge:10290,pge
250,pge:10291,Havran,17.336200,48.743200,340,sk,2,2,0,0,0,0,0,0,pge:10291,,launch,0,pge:10291,pge
251,pge:10292,Dolnai Lhota,17.810900,49.156300,432,cz,2,1,0,1,2,1,0,1,pge:10292,,launch,1,pge:10292,pge
252,pge:10293,Foia,-8.597100,37.315900,900,pt,1,1,0,0,0,0,1,2,pge:10293,,launch,0,pge:10293,pge
253,pge:10294,Benafatima,-8.435830,37.369600,279,pt,2,2,0,0,0,0,0,1,pge:10294,,launch,0,pge:10294,pge
254,pge:10295,Black Hills 1,49.632000,40.290000,363,az,1,2,1,0,0,0,0,1,pge:10295,,launch,0,pge:10295,pge
255,pge:10296,Bushwhack ridge,-4.265800,56.278800,481,gb,0,0,0,0,0,0,2,0,pge:10296,,launch,0,pge:10296,pge
256,pge:10297,Meall Monachyle,-4.483100,56.353300,637,gb,0,0,0,2,2,2,0,0,pge:10297,,launch,0,pge:10297,pge
257,pge:10298,Beinn Leabhainn (Burger Van),-4.323200,56.424700,584,gb,0,0,0,0,0,0,2,2,pge:10298,,launch,0,pge:10298,pge
258,pge:10299,Campsies,-4.215300,55.994200,360,gb,0,0,0,0,2,2,0,0,pge:10299,,launch,0,pge:10299,pge
259,pge:10300,Cove (Richfield- Monroe),-112.061000,38.634000,2668,us,2,0,0,0,2,1,2,1,pge:10300,,launch,0,pge:10300,pge
260,pge:10301,Black Hills 2,49.525100,40.243500,371,az,1,2,1,0,0,0,0,0,pge:10301,,launch,0,pge:10301,pge
261,pge:10302,Lokbatan Views,49.711800,40.335700,122,az,0,0,0,2,2,0,0,0,pge:10302,,launch,0,pge:10302,pge
262,pge:10303,Myreton - Ochils,-3.839530,56.160500,372,gb,0,0,0,2,2,2,0,0,pge:10303,,launch,0,pge:10303,pge
263,pge:10304,Cairnwell - Glenshee,-3.421000,56.878800,916,gb,0,1,1,2,2,2,0,0,pge:10304,,launch,0,pge:10304,pge
264,pge:10305,Morrone,-3.428950,56.980900,854,gb,0,0,0,2,0,0,0,2,pge:10305,,launch,0,pge:10305,pge
265,pge:10306,Luss,-4.654800,56.114100,302,gb,0,2,0,0,0,0,0,0,pge:10306,,launch,0,pge:10306,pge
266,pge:10307,Ben Dorain,-4.729300,56.519100,739,gb,0,0,0,0,0,0,2,2,pge:10307,,launch,0,pge:10307,pge
267,pge:10308,Xi Shan  West mountain lower launch,102.637000,24.923500,2162,cn,0,1,2,2,1,0,0,0,pge:10308,,launch,0,pge:10308,pge
268,pge:10309,exploration,103.011000,25.028800,2671,cn,0,1,2,2,1,0,0,0,pge:10309,,launch,0,pge:10309,pge
269,pge:10310,Dennis Beach,-64.843600,45.629000,30,ca,0,0,0,1,2,2,2,0,pge:10310,,launch,0,pge:10310,pge
270,pge:10311,Slavicin,17.867600,49.080000,421,cz,1,1,1,2,1,1,1,2,pge:10311,,launch,1,pge:10311,pge
271,pge:10312,Gargunnock,-4.076300,56.111400,274,gb,2,0,0,0,0,0,0,1,pge:10312,,launch,0,pge:10312,pge
272,pge:10313,Buckies (NE) (Fintry Hills),-4.178580,56.085500,385,gb,2,2,0,0,0,0,0,0,pge:10313,,launch,0,pge:10313,pge
273,pge:10314,Stronend (NW face),-4.203600,56.078500,510,gb,2,0,0,0,0,0,1,2,pge:10314,,launch,0,pge:10314,pge
274,pge:10315,Glen Fruin,-4.747000,56.067200,350,gb,0,0,0,0,0,2,0,0,pge:10315,,launch,0,pge:10315,pge
275,pge:10316,Kaim Hill - Fairlie,-4.833000,55.743300,355,gb,0,0,0,0,0,0,2,2,pge:10316,,launch,0,pge:10316,pge
276,pge:10317,Mt.Edna (Marysvale- Richfield),-112.333000,38.385600,3560,us,2,2,2,2,2,2,1,1,pge:10317,,launch,0,pge:10317,pge
277,pge:10319,Monroe Peak (Richfield),-112.073000,38.541400,3410,us,0,0,0,0,0,1,2,1,pge:10319,,launch,0,pge:10319,pge
278,pge:10320,Sa Torre - Cabo Blanco,2.746800,39.450800,89,es,0,0,0,0,0,2,2,0,pge:10320,,launch,0,pge:10320,pge
279,pge:10321,Alcudia,3.095420,39.835300,227,es,0,2,2,0,0,0,0,0,pge:10321,,launch,0,pge:10321,pge
280,pge:10322,Chupuro,-75.258400,-12.179300,3923,pe,0,0,2,1,0,0,0,0,pge:10322,,launch,0,pge:10322,pge
281,pge:10323,Penyal Xepat - Puig Major,2.769330,39.784500,950,es,2,0,0,0,0,0,0,2,pge:10323,,launch,0,pge:10323,pge
282,pge:10324,Valle Sagrado Incas,-72.067800,-13.363300,3718,pe,2,1,0,0,0,0,0,1,pge:10324,,launch,0,pge:10324,pge
283,pge:10325,Moorfoots,-3.036400,55.777600,420,gb,0,0,0,0,0,0,0,2,pge:10325,,launch,0,pge:10325,pge
284,pge:10326,Bunyola,2.713530,39.696700,537,es,0,0,0,0,2,2,0,0,pge:10326,,launch,0,pge:10326,pge
285,pge:10327,Rapla South,24.721400,58.982100,62,ee,2,1,0,0,0,1,2,2,pge:10327,,launch,1,pge:10327,pge
286,pge:10328,Lazarevskoe,39.342700,43.929200,314,ru,0,0,0,0,2,0,0,0,pge:10328,,launch,0,pge:10328,pge
287,pge:10329,Sim Site,-122.734000,49.349500,995,ca,0,0,0,0,0,0,0,0,pge:10329,,launch,0,pge:10329,pge
288,pge:10330,Mukawir,35.600000,31.564100,467,jo,1,1,0,0,0,0,0,2,pge:10330,,launch,0,pge:10330,pge
289,pge:10331,Wadi Mujib - East face,35.804000,31.426900,780,jo,0,1,2,1,0,0,0,0,pge:10331,,launch,0,pge:10331,pge
290,pge:10332,Susina,16.872900,50.162600,679,cz,0,1,2,1,0,0,0,0,pge:10332,,launch,0,pge:10332,pge
291,pge:10333,Vsechov,14.622200,49.437900,489,cz,1,1,1,2,1,1,1,2,pge:10333,,launch,1,pge:10333,pge
292,pge:10334,Lake Mountain (Saratoga Springs),-111.936000,40.280900,2316,us,0,0,2,0,0,0,0,0,pge:10334,,launch,0,pge:10334,pge
293,pge:10337,Parker (Koosherem),-111.866000,38.413900,2589,us,1,0,0,0,1,2,2,2,pge:10337,,launch,0,pge:10337,pge
294,pge:10338,Mount Parapoo,-75.947200,40.112100,293,us,2,2,0,0,0,0,2,2,pge:10338,,launch,0,pge:10338,pge
295,pge:10339,Plavecky hrad,17.268400,48.494100,389,sk,0,0,0,0,0,2,1,0,pge:10339,,launch,0,pge:10339,pge
296,pge:10340,El Morro,-64.698800,10.230100,102,ve,0,1,2,0,0,1,2,1,pge:10340,,launch,0,pge:10340,pge
297,pge:10341,Los Altos,-64.506800,10.223700,703,ve,2,1,0,0,0,0,0,1,pge:10341,,launch,0,pge:10341,pge
298,pge:10342,El Frances,-63.457600,10.077500,1018,ve,0,1,2,1,2,0,0,0,pge:10342,,launch,0,pge:10342,pge
299,pge:10343,Cihoc,18.424000,48.735100,792,sk,0,0,0,2,0,0,0,0,pge:10343,,launch,0,pge:10343,pge
300,pge:10344,Santa Elisabetta,7.646830,45.438800,1387,it,0,0,0,2,2,1,0,0,pge:10344,,launch,0,pge:10344,pge
301,pge:10345,Gioiosa Guardia,14.930100,38.157000,750,it,1,2,1,0,0,0,0,0,pge:10345,,launch,0,pge:10345,pge
302,pge:10347,Pizzicalori,14.920200,38.180000,450,it,0,0,2,0,0,1,2,1,pge:10347,,launch,0,pge:10347,pge
303,pge:10348,Revan,18.633400,48.964800,1190,sk,0,0,0,0,2,2,1,0,pge:10348,,launch,0,pge:10348,pge
304,pge:10349,Beshbarmag,49.234300,40.954100,439,az,0,1,2,2,0,0,0,0,pge:10349,,launch,0,pge:10349,pge
305,pge:10350,Barkarby flygplats,17.890000,59.415500,18,se,0,2,0,0,0,2,0,0,pge:10350,,launch,1,pge:10350,pge
306,pge:10351,Granholmstoppen,17.900200,59.404800,42,se,2,2,0,0,0,0,0,2,pge:10351,,launch,0,pge:10351,pge
307,pge:10353,Gardet,18.105400,59.344700,41,se,0,0,0,1,2,1,0,0,pge:10353,,launch,0,pge:10353,pge
308,pge:10354,Monksdown,-2.086900,50.986200,258,gb,2,0,0,0,0,0,0,1,pge:10354,,launch,0,pge:10354,pge
309,pge:10355,Csobánc,17.504700,46.871600,367,hu,2,2,2,2,2,2,2,2,pge:10355,,launch,0,pge:10355,pge
310,pge:10356,Mókus-hegy,18.708800,47.688600,278,hu,0,0,0,2,2,0,0,0,pge:10356,,launch,0,pge:10356,pge
311,pge:10357,Kalocsa,18.943300,46.541000,88,hu,2,2,2,2,2,2,2,2,pge:10357,,launch,1,pge:10357,pge
312,pge:10359,Bria Dog Ridge (Mammoth Lake),-118.671000,37.705200,2585,us,0,0,0,0,0,1,2,1,pge:10359,,launch,0,pge:10359,pge
313,pge:10360,White Horse,-2.404400,50.659300,143,gb,0,0,0,0,2,1,0,0,pge:10360,,launch,0,pge:10360,pge
314,pge:10361,Flottsbrobacken,17.883700,59.227600,91,se,0,0,0,0,0,0,0,2,pge:10361,,launch,0,pge:10361,pge
315,pge:10362,Francis Peak,-111.838000,41.027200,2796,us,0,0,0,0,0,2,2,2,pge:10362,,launch,0,pge:10362,pge
316,pge:10363,Monte Gazza,10.958700,46.081700,1582,it,0,0,0,2,0,0,0,0,pge:10363,,launch,0,pge:10363,pge
317,pge:10364,Wadi Mujib West / Hidan,35.732100,31.512200,703,jo,0,0,0,0,0,1,2,1,pge:10364,,launch,0,pge:10364,pge
318,pge:10365,Cerro de la virgen  de los inmaculados salesianos,-55.349800,-34.517800,217,uy,2,0,0,0,0,0,0,0,pge:10365,,launch,0,pge:10365,pge
319,pge:10366,Forbord,10.890900,63.526100,580,no,2,1,0,1,2,1,2,1,pge:10366,,launch,0,pge:10366,pge
320,pge:10367,Mt.Ventoux,5.278500,44.174500,1898,fr,2,1,0,1,2,1,0,1,pge:10367,,launch,1,pge:10367,pge
321,pge:10368,Vlachovice,17.934500,49.121000,384,cz,1,2,2,1,0,0,0,0,pge:10368,,launch,0,pge:10368,pge
322,pge:10369,la Plata,-75.921700,2.396380,1613,co,0,2,2,2,0,0,0,0,pge:10369,,launch,0,pge:10369,pge
323,pge:10370,Point Prim,-62.971200,46.073300,29,ca,2,2,0,0,0,0,0,2,pge:10370,,launch,0,pge:10370,pge
324,pge:10371,Halliday Bank,-62.896000,46.106100,22,ca,0,0,0,0,0,0,0,2,pge:10371,,launch,0,pge:10371,pge
325,pge:10372,Punaruu 600,-149.583000,-17.639300,515,pf,1,2,2,2,1,1,1,1,pge:10372,,launch,0,pge:10372,pge
326,pge:10374,Gyrn Moelfre,-3.207800,52.851000,390,gb,0,0,0,2,1,0,1,0,pge:10374,,launch,0,pge:10374,pge
327,pge:10375,Great Orme,-3.856800,53.329700,140,gb,0,0,0,0,0,2,0,0,pge:10375,,launch,0,pge:10375,pge
328,pge:10376,Penmaenbach,-3.876700,53.284700,176,gb,2,2,0,0,0,0,0,0,pge:10376,,launch,0,pge:10376,pge
329,pge:10377,Moel Famau,-3.259600,53.138500,429,gb,0,0,0,0,0,1,2,1,pge:10377,,launch,0,pge:10377,pge
330,pge:10378,Coiliochbar,-2.818230,57.230300,498,gb,0,0,0,0,0,0,0,0,pge:10378,,launch,0,pge:10378,pge
331,pge:10379,Penycloddiau East,-3.308500,53.204900,385,gb,0,1,2,0,0,0,0,0,pge:10379,,launch,0,pge:10379,pge
332,pge:10380,Craiglich,-2.773210,57.137100,470,gb,0,0,0,0,0,0,0,0,pge:10380,,launch,0,pge:10380,pge
333,pge:10381,Fourman Hill,-2.717470,57.500400,339,gb,0,2,1,0,0,0,0,0,pge:10381,,launch,0,pge:10381,pge
334,pge:10382,Kerloch,-2.500150,56.981300,513,gb,0,0,0,0,0,0,0,0,pge:10382,,launch,0,pge:10382,pge
335,pge:10383,Leadlich,-2.791330,57.134300,387,gb,0,0,0,0,0,0,0,0,pge:10383,,launch,0,pge:10383,pge
336,pge:10384,Pressendye,-2.844970,57.168100,614,gb,0,0,0,2,2,2,0,0,pge:10384,,launch,0,pge:10384,pge
337,pge:10385,Punaruu 350,-149.596000,-17.641900,304,pf,0,0,0,0,0,1,2,0,pge:10385,,launch,0,pge:10385,pge
338,pge:10386,Primera Maria,1.814000,42.088900,999,es,0,0,2,2,2,2,0,0,pge:10386,,launch,0,pge:10386,pge
339,pge:10387,Figuerassa,1.827200,42.121500,1474,es,0,0,0,1,2,1,0,0,pge:10387,,launch,0,pge:10387,pge
340,pge:10388,Ebersberg,9.531400,48.936300,454,de,2,0,0,0,2,1,2,1,pge:10388,,launch,0,pge:10388,pge
341,pge:10389,St.George -the 'Usual' (the 'U'),-113.476000,37.047200,1036,us,0,0,0,0,0,2,1,0,pge:10389,,launch,0,pge:10389,pge
342,pge:10390,Knock Hill,-2.775170,57.584900,418,gb,0,0,1,1,1,2,2,2,pge:10390,,launch,0,pge:10390,pge
343,pge:10391,St Cyrus,-2.404940,56.773700,53,gb,0,0,0,2,0,0,0,0,pge:10391,,launch,0,pge:10391,pge
344,pge:10392,Scar Hill,-2.857860,57.189100,511,gb,0,0,0,0,0,0,0,0,pge:10392,,launch,0,pge:10392,pge
345,pge:10393,Tap o' Noth,-2.857890,57.350500,549,gb,0,0,0,2,2,2,0,0,pge:10393,,launch,0,pge:10393,pge
346,pge:10394,Tops of Fichell,-3.011170,56.804400,556,gb,0,0,0,0,0,0,0,0,pge:10394,,launch,0,pge:10394,pge
347,pge:10395,Ben Reid - Glen Clova,-3.117710,56.862800,781,gb,0,0,0,0,0,0,0,0,pge:10395,,launch,0,pge:10395,pge
348,pge:10396,Craig Lethnot - Glen Clova,-3.044800,56.777100,471,gb,0,0,0,0,0,0,0,0,pge:10396,,launch,0,pge:10396,pge
349,pge:10397,Craig Hulich,-3.796770,56.519700,540,gb,0,2,0,0,2,0,0,0,pge:10397,,launch,0,pge:10397,pge
350,pge:10398,Meall Reamhar - Sma Glen,-3.817280,56.472700,585,gb,0,0,0,2,2,0,0,0,pge:10398,,launch,0,pge:10398,pge
351,pge:10399,Meall Reamhar - Corrymucklock,-3.812540,56.475400,506,gb,0,2,0,0,0,0,0,0,pge:10399,,launch,0,pge:10399,pge
352,pge:10400,Carsphairn,-4.332400,55.220000,499,gb,0,0,0,2,0,0,0,0,pge:10400,,launch,0,pge:10400,pge
353,pge:10401,Auchinleck Hill - Thornhill,-3.704300,55.269800,414,gb,0,0,0,0,0,2,0,0,pge:10401,,launch,0,pge:10401,pge
354,pge:10402,Satrastrand,17.895800,59.289700,54,se,0,0,0,0,0,2,0,0,pge:10402,,launch,0,pge:10402,pge
355,pge:10404,Hakuba -Happo One,137.816000,36.697400,1395,jp,0,0,2,2,2,0,0,0,pge:10404,,launch,0,pge:10404,pge
356,pge:10406,Ben Bowie,-4.671500,56.007400,250,gb,0,0,0,0,0,2,2,0,pge:10406,,launch,0,pge:10406,pge
357,pge:10408,Shelenkov school,35.236800,45.018200,245,ua,0,0,0,0,0,0,0,0,pge:10408,,launch,1,pge:10408,pge
358,pge:10409,Watzmannhaus,12.933700,47.571400,1884,de,1,1,2,1,0,0,1,2,pge:10409,,launch,0,pge:10409,pge
359,pge:10410,Pedroreo,-6.152560,43.345500,645,es,1,0,0,0,0,0,1,2,pge:10410,,launch,0,pge:10410,pge
360,pge:10411,Tribalj (Rijeka),14.682600,45.238800,736,hr,0,0,1,2,2,2,2,0,pge:10411,,launch,0,pge:10411,pge
361,pge:10412,Grobnik,14.545300,45.398800,818,hr,0,0,0,1,2,2,2,1,pge:10412,,launch,1,pge:10412,pge
362,pge:10414,Bagnara Calabra,15.817900,38.281900,544,it,0,0,0,0,0,0,0,0,pge:10414,,launch,0,pge:10414,pge
363,pge:10415,Horden,-1.306500,54.772400,31,gb,0,1,2,1,0,0,0,0,pge:10415,,launch,0,pge:10415,pge
364,pge:10416,Baska (Krk),14.739100,44.956900,260,hr,2,2,0,0,0,0,0,0,pge:10416,,launch,0,pge:10416,pge
365,pge:10417,Azimiye East,51.022700,35.863000,2198,ir,0,0,1,1,2,0,0,0,pge:10417,,launch,0,pge:10417,pge
366,pge:10418,Moel Berfedd,-4.011700,53.082000,450,gb,0,0,2,0,0,0,0,0,pge:10418,,launch,0,pge:10418,pge
367,pge:10419,Bayramoren south,33.275500,40.931600,1633,tr,2,2,0,2,2,2,0,2,pge:10419,,launch,0,pge:10419,pge
368,pge:10420,Spirutka,17.624800,49.577600,365,cz,0,0,0,0,1,2,1,0,pge:10420,,launch,0,pge:10420,pge
369,pge:10421,Tautira,-149.171000,-17.755800,169,pf,2,1,0,0,0,0,0,1,pge:10421,,launch,0,pge:10421,pge
370,pge:10422,Mt Marau,-149.533000,-17.607400,1374,pf,0,2,2,0,0,0,0,0,pge:10422,,launch,0,pge:10422,pge
371,pge:10423,Klovberget,18.350100,59.213800,53,se,0,0,0,0,0,0,2,0,pge:10423,,launch,0,pge:10423,pge
372,pge:10426,Hancock,-111.804000,38.558600,2846,us,0,0,0,0,0,2,2,1,pge:10426,,launch,0,pge:10426,pge
373,pge:10427,Le belvedere,-149.530000,-17.563200,561,pf,2,0,0,0,0,0,0,0,pge:10427,,launch,0,pge:10427,pge
374,pge:10428,Tarna,16.712500,59.825300,49,se,2,2,2,2,2,2,2,2,pge:10428,,launch,1,pge:10428,pge
375,pge:10429,Åre,13.081700,63.426900,1300,se,0,1,1,2,2,2,2,2,pge:10429,,launch,0,pge:10429,pge
376,pge:10430,Hammars backar,14.012100,55.403000,29,se,0,0,0,0,0,2,0,0,pge:10430,,launch,0,pge:10430,pge
377,pge:10432,Kashpero-Nikolaevka,32.202700,47.362400,55,ua,2,2,2,2,0,0,0,0,pge:10432,,launch,0,pge:10432,pge
378,pge:10433,Kozirka,31.875700,46.800100,26,ua,0,0,2,2,0,0,0,0,pge:10433,,launch,1,pge:10433,pge
379,pge:10434,Ochakov,31.596000,46.644300,30,ua,0,0,0,2,0,0,0,0,pge:10434,,launch,0,pge:10434,pge
380,pge:10435,Luparevo,32.023100,46.630600,8,ua,0,0,0,0,0,2,0,0,pge:10435,,launch,0,pge:10435,pge
381,pge:10436,Morskoe,31.262600,46.611100,11,ua,0,0,0,2,2,0,0,0,pge:10436,,launch,0,pge:10436,pge
382,pge:10437,Ribakovka,31.305300,46.610000,21,ua,0,0,0,0,2,2,0,0,pge:10437,,launch,0,pge:10437,pge
383,pge:10438,Voznesensk,31.185900,47.529100,55,ua,2,2,2,2,0,0,0,2,pge:10438,,launch,1,pge:10438,pge
384,pge:10439,Koblevo,31.227300,46.629600,35,ua,0,0,0,0,0,2,2,0,pge:10439,,launch,1,pge:10439,pge
385,pge:10440,Kapustino,32.032000,47.113900,28,ua,0,2,2,0,0,0,2,2,pge:10440,,launch,1,pge:10440,pge
386,pge:10441,Chernomorka,31.463400,46.627300,9,ua,0,0,0,0,2,2,0,0,pge:10441,,launch,0,pge:10441,pge
387,pge:10442,Dneprovskoe,31.876900,46.634800,38,ua,0,0,0,2,0,0,0,0,pge:10442,,launch,0,pge:10442,pge
388,pge:10443,Katalino,31.871000,46.779900,43,ua,0,0,2,0,0,0,0,0,pge:10443,,launch,0,pge:10443,pge
389,pge:10444,Farmers,-3.972900,52.112500,346,gb,0,0,0,2,1,0,0,0,pge:10444,,launch,0,pge:10444,pge
390,pge:10445,Cergowa,21.718800,49.531900,600,pl,2,2,0,0,0,0,0,0,pge:10445,,launch,0,pge:10445,pge
391,pge:10446,Loch Walton,-4.140700,56.061600,416,gb,0,0,0,1,2,1,0,0,pge:10446,,launch,0,pge:10446,pge
